ReturnID,OrderID,ReturnDate,ProductID,CustomerID,ReturnReason,RefundAmount,Resolution
702623,537867,2024-11-06,1027,22046,Wrong item,217.7,Replaced
702624,537905,2024-01-20,1030,20282,Quality issue,75.73,Replaced
702625,537912,2025-04-21,1027,20893,Late delivery,127.59,Refunded
702626,537925,2025-07-29,1026,22196,Damaged,114.66,Replaced
702627,537934,2023-09-20,1030,20899,Late delivery,75.0,Replaced
702628,537935,2025-12-30,1021,20625,Quality issue,543.32,Refunded
702629,537945,2024-07-29,1008,21121,Wrong item,199.42,Refunded
702630,537958,2024-10-08,1006,21061,Wrong item,89.49,Replaced
702631,537985,2024-07-09,1005,20676,Quality issue,378.19,Refunded
702632,537993,2023-04-23,1003,20816,Damaged,495.5,Replaced
702633,537999,2024-04-29,1020,22481,Changed mind,243.72,Replaced
702634,538017,2024-04-11,1016,20635,Wrong item,283.05,Replaced
702635,538033,2023-04-20,1026,21631,Late delivery,468.37,Replaced
702636,538039,2025-06-02,1005,22325,Damaged,133.66,Refunded
702637,538042,2023-08-01,1010,22193,Damaged,273.05,Replaced
702638,538048,2024-10-25,1034,21820,Damaged,93.31,Replaced
702639,538080,2024-06-05,1027,20586,Damaged,319.47,Refunded
702640,538081,2025-02-06,1021,21179,Late delivery,220.98,Refunded
702641,538097,2023-03-14,1018,22174,Changed mind,129.11,Replaced
702642,538107,2025-04-24,1031,21895,Quality issue,470.28,Refunded
702643,538114,2024-08-11,1026,22067,Quality issue,231.64,Refunded
702644,538134,2024-02-17,1040,21980,Late delivery,99.92,Replaced
702645,538144,2023-04-30,1036,20760,Wrong item,75.66,Refunded
702646,538152,2023-12-19,1036,20323,Damaged,155.67,Replaced
702647,538189,2025-04-29,1022,20511,Late delivery,90.84,Refunded
702648,538235,2023-10-21,1038,20442,Quality issue,245.28,Refunded
702649,538253,2024-12-13,1006,22360,Quality issue,76.98,Refunded
702650,538264,2023-12-22,1013,20775,Wrong item,1581.0,Refunded
702651,538266,2024-04-20,1034,22187,Changed mind,104.6,Refunded
702652,538268,2023-08-16,1025,21488,Late delivery,890.45,Replaced
702653,538278,2023-05-04,1005,22020,Damaged,302.53,Refunded
702654,538279,2023-06-03,1037,21061,Damaged,656.23,Replaced
702655,538280,2025-02-20,1038,21290,Quality issue,231.72,Replaced
702656,538304,2024-05-05,1035,20896,Damaged,320.12,Refunded
702657,538320,2026-01-15,1025,20419,Damaged,221.63,Replaced
702658,538359,2023-08-20,1030,20126,Late delivery,67.07,Refunded
702659,538380,2024-08-21,1027,22047,Changed mind,99.08,Replaced
702660,538419,2023-12-09,1019,21691,Damaged,274.81,Replaced
702661,538432,2023-03-07,1016,20451,Damaged,233.61,Replaced
702662,538453,2025-04-29,1013,21184,Late delivery,772.98,Replaced
702663,538470,2025-02-27,1040,20338,Changed mind,117.34,Refunded
702664,538475,2023-12-11,1016,21077,Quality issue,314.18,Refunded
702665,538479,2024-09-03,1040,21753,Quality issue,107.39,Refunded
702666,538483,2023-11-14,1033,21994,Damaged,228.69,Refunded
702667,538536,2025-06-29,1006,20658,Wrong item,104.76,Replaced
702668,538572,2024-01-20,1014,20903,Changed mind,41.34,Replaced
702669,538583,2024-07-08,1010,21992,Wrong item,297.21,Replaced
702670,538595,2024-07-22,1008,20058,Changed mind,239.59,Replaced
702671,538619,2025-04-22,1023,22489,Wrong item,38.3,Replaced
702672,538641,2025-01-29,1018,21797,Damaged,165.07,Refunded
702673,538658,2024-09-10,1019,20884,Late delivery,346.14,Refunded
702674,538659,2025-02-03,1034,20706,Damaged,74.16,Replaced
702675,538664,2024-11-13,1001,20803,Quality issue,202.19,Refunded
702676,538670,2023-09-23,1028,22288,Damaged,233.25,Refunded
702677,538672,2023-04-20,1013,21764,Changed mind,332.39,Refunded
702678,538686,2023-10-13,1028,22413,Changed mind,503.83,Refunded
702679,538693,2025-08-30,1021,21362,Late delivery,670.84,Replaced
702680,538703,2024-04-13,1003,21440,Damaged,359.03,Refunded
702681,538717,2024-01-27,1029,21455,Changed mind,154.04,Refunded
702682,538732,2025-12-29,1005,21075,Quality issue,337.37,Replaced
702683,538733,2024-05-30,1031,21260,Damaged,952.63,Replaced
702684,538738,2023-10-03,1026,21978,Changed mind,132.33,Replaced
702685,538758,2025-03-15,1026,20873,Late delivery,232.26,Replaced
702686,538773,2023-06-27,1038,21032,Wrong item,246.07,Replaced
702687,538774,2023-01-31,1008,21532,Changed mind,250.44,Replaced
702688,538776,2024-02-11,1004,21554,Damaged,890.38,Refunded
702689,538789,2024-08-12,1036,20514,Changed mind,82.28,Replaced
702690,538791,2025-08-18,1040,20266,Damaged,81.18,Replaced
702691,538834,2025-05-28,1005,20703,Late delivery,150.27,Refunded
702692,538851,2025-10-16,1023,21469,Quality issue,36.21,Replaced
702693,538854,2023-08-05,1004,22040,Damaged,332.61,Refunded
702694,538884,2023-12-09,1024,20069,Damaged,127.58,Replaced
702695,538910,2024-06-16,1039,20840,Quality issue,662.96,Refunded
702696,538955,2023-10-30,1034,21485,Wrong item,180.03,Replaced
702697,538961,2023-08-02,1008,21810,Quality issue,249.24,Refunded
702698,538969,2023-09-23,1023,20541,Late delivery,236.43,Replaced
702699,538971,2024-03-15,1038,20673,Late delivery,250.81,Refunded
702700,538988,2023-12-25,1019,21719,Late delivery,308.53,Replaced
702701,538990,2025-03-08,1021,21446,Wrong item,233.07,Replaced
702702,539011,2024-03-02,1030,20611,Late delivery,65.41,Replaced
702703,539031,2023-05-30,1039,20007,Damaged,923.11,Refunded
702704,539044,2023-04-27,1019,21969,Wrong item,274.82,Refunded
702705,539047,2023-09-28,1016,21182,Wrong item,501.64,Replaced
702706,539075,2024-05-09,1023,22105,Damaged,50.76,Replaced
702707,539092,2024-07-20,1015,21545,Quality issue,909.67,Replaced
702708,539094,2024-05-28,1010,22490,Late delivery,885.69,Refunded
702709,539100,2025-11-19,1025,22090,Late delivery,386.52,Replaced
702710,539141,2023-12-19,1009,21439,Changed mind,103.89,Refunded
702711,539143,2023-06-27,1004,21045,Late delivery,634.94,Refunded
702712,539147,2025-12-13,1001,20258,Late delivery,897.1,Replaced
702713,539156,2024-05-22,1023,22110,Late delivery,55.59,Refunded
702714,539157,2024-11-01,1023,21390,Changed mind,44.4,Replaced
702715,539182,2025-11-13,1031,20345,Late delivery,267.22,Replaced
702716,539197,2024-04-30,1014,20262,Wrong item,205.74,Replaced
702717,539211,2023-03-19,1040,21709,Damaged,326.63,Refunded
702718,539212,2024-04-10,1024,20281,Late delivery,41.86,Replaced
702719,539213,2024-08-03,1025,21440,Wrong item,221.92,Replaced
702720,539226,2023-02-12,1022,21953,Changed mind,88.33,Replaced
702721,539237,2024-08-23,1021,20290,Quality issue,208.57,Replaced
702722,539256,2024-12-05,1024,20040,Damaged,52.99,Replaced
702723,539260,2023-07-08,1004,20753,Changed mind,1147.29,Refunded
702724,539290,2025-03-03,1013,22072,Quality issue,314.16,Refunded
702725,539292,2024-08-07,1015,21714,Damaged,257.28,Replaced
702726,539295,2024-01-08,1025,20954,Quality issue,208.88,Refunded
702727,539315,2024-12-17,1024,20297,Wrong item,50.27,Refunded
702728,539319,2025-02-12,1005,21218,Wrong item,482.8,Replaced
702729,539321,2024-03-14,1014,21476,Wrong item,45.21,Refunded
702730,539332,2025-02-22,1037,20212,Damaged,334.53,Replaced
702731,539334,2023-04-26,1002,22294,Changed mind,314.8,Refunded
702732,539343,2023-09-25,1032,20426,Quality issue,208.4,Replaced
702733,539350,2024-02-11,1028,21548,Quality issue,224.21,Replaced
702734,539356,2023-02-25,1011,20080,Changed mind,968.26,Replaced
702735,539359,2023-08-06,1021,21521,Quality issue,438.65,Replaced
702736,539384,2024-06-06,1037,21250,Quality issue,339.66,Replaced
702737,539389,2023-11-23,1012,20661,Changed mind,179.8,Replaced
702738,539406,2024-07-17,1039,21971,Wrong item,682.15,Refunded
702739,539455,2023-10-11,1033,22320,Late delivery,240.22,Replaced
702740,539462,2023-06-17,1022,20737,Quality issue,75.53,Refunded
702741,539463,2024-03-31,1001,21619,Late delivery,184.69,Refunded
702742,539477,2025-06-29,1026,22442,Quality issue,143.08,Refunded
702743,539485,2023-03-05,1039,20233,Changed mind,651.23,Refunded
702744,539516,2024-09-22,1033,21060,Quality issue,789.12,Replaced
702745,539530,2023-02-19,1036,21473,Damaged,318.4,Refunded
702746,539533,2023-11-29,1033,21383,Changed mind,248.73,Replaced
702747,539535,2024-08-20,1014,21445,Damaged,45.41,Replaced
702748,539542,2023-04-05,1004,20828,Wrong item,322.67,Replaced
702749,539563,2023-04-11,1007,20220,Changed mind,59.56,Refunded
702750,539578,2023-05-20,1033,21999,Damaged,1122.93,Refunded
702751,539606,2025-05-19,1021,20265,Quality issue,245.47,Replaced
702752,539607,2024-07-18,1001,20009,Quality issue,342.35,Replaced
702753,539667,2025-01-16,1035,20470,Wrong item,146.56,Replaced
702754,539682,2023-10-15,1028,20264,Changed mind,882.3,Replaced
702755,539683,2023-06-09,1037,20318,Damaged,294.06,Refunded
702756,539687,2023-12-07,1025,22179,Damaged,506.17,Replaced
702757,539696,2025-01-05,1035,22220,Late delivery,487.33,Replaced
702758,539716,2025-01-07,1030,20931,Quality issue,83.75,Replaced
702759,539751,2024-04-20,1038,20949,Wrong item,253.12,Replaced
702760,539754,2025-07-06,1009,20207,Wrong item,386.18,Refunded
702761,539775,2025-06-29,1010,22420,Changed mind,218.44,Refunded
702762,539782,2024-08-21,1040,21535,Changed mind,93.36,Refunded
702763,539805,2024-03-07,1018,22257,Changed mind,111.45,Refunded
702764,539807,2025-04-19,1029,22228,Damaged,59.52,Replaced
702765,539819,2025-09-29,1005,20403,Late delivery,188.7,Refunded
702766,539823,2024-08-14,1032,21732,Late delivery,227.07,Refunded
702767,539857,2024-09-23,1002,20621,Changed mind,129.8,Refunded
702768,539869,2025-04-17,1036,20857,Wrong item,81.79,Refunded
702769,539897,2023-02-16,1021,20182,Damaged,289.42,Replaced
702770,539908,2024-07-09,1006,21520,Late delivery,87.3,Replaced
702771,539917,2023-04-13,1014,22379,Wrong item,103.6,Replaced
702772,539924,2025-04-02,1010,20793,Changed mind,268.53,Replaced
702773,539933,2025-12-07,1014,20917,Quality issue,116.42,Replaced
702774,539941,2025-07-07,1036,21304,Damaged,316.14,Refunded
702775,539946,2024-02-08,1034,21753,Late delivery,112.8,Replaced
702776,539974,2023-04-09,1027,22221,Wrong item,113.79,Refunded
702777,539981,2024-05-15,1011,21244,Wrong item,434.45,Replaced
702778,539985,2024-03-24,1027,22133,Damaged,82.4,Refunded
702779,540016,2025-08-11,1031,20692,Late delivery,759.23,Refunded
702780,540019,2025-06-08,1021,21238,Wrong item,256.37,Replaced
702781,540023,2025-07-23,1034,20422,Late delivery,156.39,Refunded
702782,540051,2025-12-07,1013,21559,Quality issue,548.62,Refunded
702783,540075,2023-05-02,1040,20667,Wrong item,93.95,Refunded
702784,540103,2023-06-07,1019,20172,Late delivery,234.37,Replaced
702785,540129,2023-02-17,1039,20440,Damaged,1606.84,Refunded
702786,540134,2025-08-26,1032,21231,Damaged,175.54,Replaced
702787,540161,2023-11-09,1033,21537,Changed mind,273.91,Refunded
702788,540175,2023-10-22,1021,22438,Wrong item,652.99,Replaced
702789,540212,2024-01-03,1035,21045,Late delivery,114.22,Replaced
702790,540213,2023-05-05,1002,21903,Damaged,115.77,Replaced
702791,540256,2025-04-02,1033,22054,Quality issue,610.6,Refunded
702792,540257,2024-05-26,1021,20229,Changed mind,288.43,Refunded
702793,540264,2025-08-07,1035,20225,Wrong item,103.48,Refunded
702794,540273,2023-09-17,1034,21031,Quality issue,78.07,Refunded
702795,540303,2024-10-17,1025,21093,Damaged,202.81,Refunded
702796,540304,2024-03-24,1007,20127,Quality issue,28.88,Refunded
702797,540343,2024-11-05,1017,22020,Quality issue,588.36,Refunded
702798,540351,2025-11-25,1036,20203,Changed mind,192.79,Refunded
702799,540371,2023-08-30,1024,20561,Changed mind,63.01,Replaced
702800,540377,2024-08-24,1036,21567,Quality issue,261.89,Refunded
702801,540383,2023-09-30,1012,21312,Damaged,136.93,Refunded
702802,540384,2024-01-29,1017,20976,Quality issue,449.41,Replaced
702803,540389,2024-06-15,1024,22069,Changed mind,216.98,Replaced
702804,540394,2023-08-19,1039,20803,Late delivery,275.31,Refunded
702805,540404,2025-10-19,1037,20461,Late delivery,332.95,Replaced
702806,540405,2024-08-13,1013,22312,Quality issue,1287.62,Refunded
702807,540410,2023-01-29,1022,20060,Wrong item,308.4,Replaced
702808,540426,2024-11-15,1038,20753,Changed mind,191.06,Replaced
702809,540438,2023-06-18,1028,22060,Wrong item,239.36,Refunded
702810,540450,2025-12-01,1013,20211,Changed mind,326.5,Replaced
702811,540459,2025-08-07,1021,21902,Changed mind,249.2,Refunded
702812,540468,2023-12-28,1006,21424,Late delivery,138.36,Replaced
702813,540486,2024-06-05,1029,20510,Quality issue,121.47,Refunded
702814,540515,2023-04-27,1022,20674,Quality issue,80.2,Refunded
702815,540523,2025-07-09,1025,21830,Wrong item,170.39,Replaced
702816,540556,2023-04-11,1029,22331,Quality issue,158.95,Replaced
702817,540563,2023-09-04,1023,20266,Changed mind,126.94,Refunded
702818,540569,2024-02-18,1025,21828,Wrong item,384.35,Replaced
702819,540600,2025-12-17,1038,22474,Late delivery,805.14,Replaced
702820,540609,2024-07-19,1033,22275,Late delivery,326.26,Refunded
702821,540616,2023-10-18,1039,20638,Damaged,373.61,Replaced
702822,540623,2023-06-20,1034,20677,Quality issue,83.9,Refunded
702823,540633,2023-09-02,1017,20513,Damaged,332.32,Refunded
702824,540673,2023-07-05,1020,21056,Changed mind,332.62,Replaced
702825,540715,2025-10-26,1028,21235,Quality issue,786.88,Replaced
702826,540732,2024-05-19,1009,20205,Quality issue,90.34,Refunded
702827,540740,2024-08-07,1010,21636,Late delivery,774.31,Refunded
702828,540776,2023-11-12,1014,21849,Late delivery,103.41,Replaced
702829,540783,2024-08-18,1013,22315,Changed mind,642.75,Refunded
702830,540803,2023-02-01,1023,20294,Quality issue,95.94,Refunded
702831,540815,2025-08-12,1032,21054,Changed mind,344.87,Replaced
702832,540849,2025-05-23,1034,20274,Wrong item,248.84,Replaced
702833,540874,2023-09-19,1040,20010,Wrong item,89.52,Replaced
702834,540898,2025-04-01,1036,22314,Late delivery,103.3,Replaced
702835,540922,2024-03-30,1018,20510,Late delivery,278.17,Refunded
702836,540938,2023-09-19,1014,20814,Late delivery,121.07,Replaced
702837,540942,2023-09-20,1015,20928,Wrong item,332.99,Replaced
702838,540955,2023-09-13,1036,20502,Changed mind,276.11,Refunded
702839,540963,2023-01-26,1036,20129,Damaged,89.78,Replaced
702840,540983,2024-04-01,1011,20152,Damaged,247.73,Refunded
702841,540986,2025-03-04,1024,20178,Wrong item,95.38,Refunded
702842,540988,2023-12-01,1032,20605,Damaged,222.86,Refunded
702843,540993,2024-08-14,1035,21242,Wrong item,105.86,Refunded
702844,541005,2024-05-25,1037,21173,Wrong item,290.54,Refunded
702845,541019,2023-09-16,1013,21559,Changed mind,344.7,Replaced
702846,541066,2024-08-15,1020,20732,Quality issue,532.52,Refunded
702847,541081,2025-09-04,1020,21826,Changed mind,1089.3,Refunded
702848,541086,2025-05-26,1017,20768,Quality issue,166.06,Replaced
702849,541108,2024-12-04,1023,21701,Late delivery,54.83,Refunded
702850,541110,2025-01-09,1009,20145,Late delivery,540.26,Replaced
702851,541119,2023-07-14,1004,21032,Late delivery,596.14,Replaced
702852,541121,2023-12-02,1018,21481,Quality issue,139.12,Refunded
702853,541158,2023-06-01,1025,22064,Damaged,456.8,Refunded
702854,541179,2025-12-18,1021,21661,Late delivery,242.99,Refunded
702855,541202,2023-02-10,1002,21575,Quality issue,102.45,Refunded
702856,541212,2023-03-01,1032,20518,Late delivery,351.23,Replaced
702857,541245,2023-04-19,1005,20883,Damaged,354.42,Refunded
702858,541246,2024-09-26,1015,20291,Changed mind,1065.49,Refunded
702859,541250,2025-01-05,1007,20275,Quality issue,28.34,Replaced
702860,541251,2025-09-24,1034,20508,Quality issue,88.98,Refunded
702861,541262,2023-12-23,1006,21263,Quality issue,102.79,Refunded
702862,541263,2024-06-20,1005,21755,Quality issue,151.28,Refunded
702863,541322,2025-03-25,1007,20043,Damaged,26.1,Refunded
702864,541372,2025-03-23,1028,22150,Damaged,277.36,Refunded
702865,541383,2024-03-15,1016,20414,Damaged,699.75,Refunded
702866,541384,2024-09-21,1023,21187,Wrong item,49.26,Refunded
702867,541391,2023-03-16,1015,22356,Late delivery,1032.78,Refunded
702868,541395,2023-09-14,1004,22456,Changed mind,227.15,Refunded
702869,541405,2023-08-22,1037,21169,Wrong item,307.21,Replaced
702870,541408,2023-06-02,1008,20286,Quality issue,497.36,Refunded
702871,541440,2025-03-14,1004,20618,Changed mind,567.71,Replaced
702872,541441,2025-10-10,1021,20644,Wrong item,496.94,Refunded
702873,541445,2023-02-09,1005,20205,Wrong item,149.97,Refunded
702874,541455,2024-06-16,1038,21745,Damaged,490.69,Replaced
702875,541462,2024-03-23,1028,22029,Late delivery,436.78,Replaced
702876,541472,2023-07-02,1028,20530,Quality issue,170.98,Replaced
702877,541500,2024-05-04,1035,22125,Changed mind,307.22,Replaced
702878,541505,2024-01-09,1003,20915,Damaged,544.51,Replaced
702879,541529,2023-05-31,1009,22421,Quality issue,306.49,Refunded
702880,541530,2025-11-19,1001,20772,Wrong item,208.51,Refunded
702881,541539,2024-11-10,1016,21429,Quality issue,1322.06,Replaced
702882,541569,2023-02-14,1009,21318,Changed mind,320.19,Replaced
702883,541572,2023-03-20,1029,22313,Changed mind,224.09,Refunded
702884,541592,2025-07-21,1031,21901,Changed mind,1433.36,Refunded
702885,541603,2025-06-18,1017,20439,Late delivery,644.23,Refunded
702886,541611,2026-01-03,1031,22199,Damaged,712.68,Refunded
702887,541645,2025-07-25,1002,22451,Late delivery,212.97,Refunded
702888,541647,2025-12-27,1019,20217,Changed mind,431.69,Refunded
702889,541649,2023-12-05,1023,21767,Changed mind,46.56,Replaced
702890,541652,2025-06-15,1035,20019,Quality issue,115.01,Refunded
702891,541656,2024-04-18,1030,22220,Wrong item,63.51,Refunded
702892,541663,2023-09-19,1006,20578,Changed mind,225.72,Refunded
702893,541688,2025-10-13,1008,21890,Damaged,216.65,Refunded
702894,541727,2024-06-13,1016,22424,Damaged,543.94,Replaced
702895,541735,2025-01-01,1036,22438,Damaged,70.06,Refunded
702896,541741,2023-07-01,1029,20464,Quality issue,199.48,Replaced
702897,541765,2023-11-17,1038,22036,Wrong item,224.55,Refunded
702898,541778,2025-02-26,1014,20017,Wrong item,60.3,Refunded
702899,541786,2023-11-16,1023,21230,Late delivery,74.32,Replaced
702900,541797,2025-11-30,1009,20975,Wrong item,89.83,Refunded
702901,541826,2025-08-07,1017,22417,Damaged,564.56,Refunded
702902,541840,2023-10-07,1003,20964,Damaged,1022.65,Refunded
702903,541841,2024-10-21,1007,21538,Late delivery,19.77,Replaced
702904,541842,2024-12-06,1025,22055,Quality issue,397.17,Refunded
702905,541852,2025-06-05,1025,21976,Wrong item,254.51,Replaced
